tweet_id,sentiment,content
1753433607,happiness,@baggers haha yeah it was
1753433680,happiness,@XKookie03 whyyyy hellloooo! Thx 4 checkin up on me  how r things? http://myloc.me/G4p
1753433791,happiness,"too much good food on this Mother's Day. not that i'm complaining! Seafood, durian puffs and macarons! yum!"
1753433993,happiness,@Pimplepopper: Where did you get a copy? I wanna watch that also.
1753434072,happiness,HAPPY MOTHERSDAY TO ALL MOTHERS!!!!...and to mine  I LOVE YOUUUUUU
1753434161,sadness,"2,697 views on my FLickr Account.. Maybe is not much for you...  but I'm happy  ... YAY http://www.flickr.com/photos/bonassin/"
1753434169,happiness,@annadwan90 excellent good to see
1753434255,happiness,2am feedings for the baby are fun when he is all smiles and coos
1753434283,happiness,Happy Christmas! No wait... What is it again happy M...........easels day. No but seriously.... Happy Mothers day...  lmao
1753434732,sadness,@yiannis_k good question  could they?
1753435710,happiness,@hilaryjp  I have sun here
1753435973,happiness,Happy Birthday to @AndrewGirdwood !
1753449110,happiness,@RealBillBailey Cool show last night had me in fits
1753449427,happiness,?????????????????????YAY it works haha
1753449450,happiness,"@hopeluvfaith aww lovely! Hope you had a great mother's day, our little mother hen  did you get in contact with sharn?"
1753449542,sadness,"Hitting the sack now, fellow Twitterheads...so, where are you treating your Mom today?"
1753449546,happiness,@Tayler_Nicole wow you are lucky  happy birthday!
1753449569,happiness,"@RAVERJONO good, good.  what could it be then? :o"
1753449612,happiness,@ElvenstarArt Great !!! Your book looks fantastic ? I want it
1753449634,happiness,@ohshititsdre awww! i didnt see this till now and edwin just left! i knew you wanted some! forsure tomorrow i'll make u a new batch!
1753449822,happiness,Outz wif the BIG BIG BIG HAPPY FAMILY for mommy's day meal. And Happy Mommy Day to all Mommys out there!
1753449869,happiness,@natsnapper haha. Booked my lie in last night. Just woke up. Must have needed it!!
1753449926,happiness,"@mogz Yes, I downloaded it from the website and since I'm tweeting from it now, it must work"
1753450219,happiness,"Happy Mothers' Day to my mom, your mom, his mom and her mom! Woot woot.. moms rule!"
1753450270,happiness,oh yeah the grill is out...its bbq tonight at the house
1753450305,happiness,"BBQ with Andrew, his sisters, and Jeff.  So much fun!"
1753450380,happiness,10 Cutest Cat moments video - http://shrt.st/4ce - enjoy
1753450437,happiness,Alright... i need to get sleep so i can ACTUALLY be awake for my mothers' day! ;) Nighty Nightzzz Or good morning my twitter friends!!!
1753450847,happiness,... We are playing an acoustic set @ Styles Bar today @ 3!!! Hope to see you there  ...
1753450968,sadness,Just been asked to sing yet again....aha. coffee mornin this time. psychology past questions&amp;revision suck!
1753451247,happiness,Happy mothers day!
1753451363,happiness,Living my life
1753451375,happiness,"Photo: thelovelybones: I SPY JONAS BROTHERS AND DEMI LOVATO OMG D: Ahhh yea, 3d movie premire  http://tumblr.com/xbb1qyx0e"
1753451397,happiness,@sageeb you say the nicest things.
1753451488,happiness,"@adamjackson With McDonald's promoting the McCafe (similar to Starbucks), we may soon see McSmoothies (like Jamba Juice) next"
1753451625,happiness,@timdifford ohhh beautiful place. You on hols? Go steady on the mead!
1753451907,sadness,can't believe the weekend is over already!  Where does the time go?  Had a nice day with the fam. today.  Mum had a good day too.
1753451986,happiness,some of my new followers are pretty cool tweeps; check 'em out.
1753452188,happiness,@catsinthetree Listened to Eyes on Fire and enjoyed it.  Thanks
1753452448,sadness,is working it out allll day long.
1753452469,happiness,Just finished filming for the day  another fun day on the set! Hahaha!
1753452546,happiness,Happy moms day
1753452640,happiness,those secondary school cooking lessons came to good use today. I made shepherd's pie for my mama.
1753452832,happiness,@tracysummers04 Im pleased hun
1753453007,happiness,"I'm seeing quite a few proto-furries here, now that I think of it.  #acen"
1753453015,happiness,@chearn73 thank you  make sure u read the groups description to better understand this project
1753465959,happiness,@devyra  do you know if anyone from the believers never die tour is going on warped? i know  i can't wait haha
1753466025,happiness,@KhairulHulk @SyamMasri supporting superfly all the way
1753466163,happiness,"@rkuang i know, right? i'm super-excited - i told y'all this is the busiest time of year for me"
1753466210,happiness,Hey! Let's Follow each other! Wouldn't that just be awesome!?
1753466350,happiness,happy mother's dayy!!! to me andd the rest of the fabulous mommy's out there
1753466444,happiness,brendon thinks i'm lame..but i'm just drunk!
1753466453,sadness,Deathstar destroys Starship Enterprice http://bit.ly/2agcTh Can't get enough of this video  #starwars #startrek
1753466547,happiness,@BB517 OMJ my sister brought Coldstone cupcakes today instead of a cake to celebrate bdays in family and I was so excited taking pics
1753466612,happiness,i can't wait. 2 more days till happiness.
1753466613,happiness,Haha. I just won a $1000 bet. I settled for $100.  Not bad.
1753466709,happiness,finally bought my new house
1753466774,happiness,about to have some cake for my sister's birthday
1753466952,happiness,@solidmetalsnake that movie is awesome!
1753466969,happiness,"Yes, I am"
1753467101,happiness,@ShanteRowlandd so how is the most wonderful mommy in the world doing?
1753467378,happiness,Its sunday morning and birds are chirping. Hoping for the best and praying that its the best.
1753467547,sadness,@Hanster7705 ahhahahaha ARIYAN  i want to listen to that now  i used up bandwidth by downloading a hamish and andy podcast
1753467624,sadness,"@ExtremeAnnette I can't seem to find it, can you send it to me again please  oh and tag it too lol"
1753467825,happiness,"@ALOliver You've got to have standards Alice otherwise were would we be ,,,,,? you got to enjoy life it's what life is for"
1753468063,happiness,"is going to get her ass in gear, have some brekkie then make a start on the kitchen! woo! BBQ later too  Good times"
1753468548,happiness,@Oreosandcheese That's a great idea
1753468593,happiness,ok im about to passs out. tonight was lovely  buenas noches mi gente.. tomorrow we shall party it up again!
1753468604,sadness,"@Jae878 oh yes, i ave never orderd from there, a lil funny at first to do so, i will check it our ta"
1753468635,happiness,@ALOliver I am!  going on a hike today!
1753468813,happiness,"@Natalie_Brown Thank you so much Natalie, hope u are well"
1753468918,happiness,Made a bomb and it blew in my mouth!..just made the best F*ing dinner!
1753469046,happiness,"Ps Brian just announced his message title, &quot;what is in you will flow from you&quot; My friend replied &quot;cheescake??&quot; Ha!"
1753469181,happiness,@okneil welcome home wherever that may be
1753481434,happiness,"@Neil_Duckett GREAT pic!  How fun!  Love food and wine festivals...well, beer fests too"
1753481487,happiness,@Mummyofmany Jesus heals
1753481795,happiness,"Toasted Baked Bean Sandwiches and red wine, a perfect  sunday night dinner combination"
1753481875,happiness,@Orch1d: i really adore your K-POPPED site ! http://k-popped.com/ haha
1753482054,happiness,@JessMcFlyxxx gdgd well i better go and get ready for work :| haha have fun tonight  x x
1753482292,happiness,@MichelleCorydon Thanks!
1753482418,sadness,"looking for my sister on facebook, miss you yani"
1753482471,happiness,@jadeofjades www.youtube.com/watch?v=CyJvgnP9-vA sowwwwyy! U girls make me twisted all time
1753482611,happiness,@AdistaKim I was going to hidden-file it and you're thinking about youtube? SO NOTT! Lol. Hey put the phone down and more swimming
1753482692,happiness,@lilbumbles Happy Mother's Day to the only mother I have on my list!
1753482856,happiness,"Watching Rugrats  anndd Tweeting, of course!"
1753483141,happiness,@halden2714 Thank you!
1753483145,happiness,"@Tiaantjee BTW: Does it offend you, yeah? - We are rockstars. Pretty ok."
1753483154,happiness,Good morning   http://bit.ly/Tjvhv
1753483536,happiness,"@vincenthofmann  Yes. But, Cute AND Predictable works for you..."
1753483734,happiness,@heartbomb haha i do! that was my fave san-x character. that's rirakkuma.
1753484071,happiness,Morning all  Up and at the washing machine already!! Going to mum and dads house to get the house ready for wedding day...busy busy busy
1753484115,sadness,"Trying to sleep, watching CNN and thinking about todays meeting at work...Best Buy 24/7 in my life, oh well.. whatever pays the alcohol"
1753484164,happiness,@gcrush thank YOU!! You guys did awesome things for my blog tonight  so grateful!!
1753484264,happiness,@Sharmi A pretty black top with flowers in pink hues
1753484687,happiness,Someone just admitted to having a crush on me.. That's cool
1753484969,happiness,@Mrjaydeeone thanks for the add  I'll try again signing in later when I get home. If still no such luck then I'll email someone
1753485383,happiness,is at work...gettin paid to sit on my arse as there are no guests down yet!! mum is comin up after  eexcited
1753485398,happiness,"@duck_ily Thanks for coming out, cuz"
1753485408,happiness,i learnt something new today
1753498085,happiness,"@angryfaggot, Whered you end up going? I stayed in &amp; watched SNL, one of the funnier shows theyve done this season."
1753498357,happiness,@PeteMoring Well it's nice to 'see' you. Have a great day and tweet again soon
1753498396,happiness,@Thea_Smith glad the zoo was fun and you had a great mothers day hun
1753498920,happiness,Good morning everyone  It's a nice day #iloveitwhen the sun is shining. And now I'm going to write some stuff
1753498936,happiness,@bradiewebbstack every time you write a tweet the always make me smile  just had to let you no
1753498952,happiness,@sarahnd for nearly a month!!  So exciting
1753499281,happiness,"@bradiewebbstack i had had a baked dinner yummy  cant wait for new short stack tv, what kind of dips shall it be?"
1753499736,happiness,Was quite amusing watching Pangaea sing &quot;F*** Killah Priest!&quot; I guess he won't be featuring on their album
1753500019,happiness,@ShannonCleary1 sounds like a perfect way to spend a sunday evening. Enjoy
1753500035,happiness,"Yesterday was AWESOME ! Sunny day, best friends, good food &amp; tons of fun - what more could you ask for ?"
1753500069,sadness,... sorry GPGMail
1753500505,happiness,"Dear journal, i had sex with earl tonight. It was the most amazing thirty seconds of my life!"
1753500627,happiness,"had a cracking night last night, don't think i've ever laughed so much  nice, lazy day today woop!"
1753500942,happiness,just got eminem tix for friday
1753500944,happiness,@chrisaston Woo hoo!! Congratulations
1753501023,sadness,@AshantiGirl HELLOOO!!! How are you?? Gosh I miss seeing you around. Thought of you last night when I had some amarula
1753501328,happiness,"@ukcatalogue fabulous combination till A. It arrives, B. The bill comes! Fun chatting to you. Have a good Sunday!"
1753501353,happiness,up and at work im ina good mood
1753501431,sadness,@JoyVBehar Iï¿½m sorry for that
1753501772,sadness,everybody needs some time on thier own  Guns N Roses x ? http://blip.fm/~5z5kz
1753501802,happiness,"Is up, coffee in hand with laminate floor to lay then Footy to watch and play, living the dream"
1753515748,happiness,@jaztwitta welcome home babe!
1753516095,happiness,@ChieriNagase 120mm films usually handled at Fuji  Oh I met a girl at San Diego. Kwento soon. I miss youuu!
1753516216,happiness,"Fab wedding yesterday, feet still sore from dancing so must be a good sign. V glad to wake up in my own bed this morning"
1753516268,happiness,@Catboy_Dubai Enjoy sounds idyllic AND Geordiebird has lost her bikini...perfect holiday!
1753516272,happiness,is back at home...had a great day  http://plurk.com/p/svkc8
1753516408,happiness,........ Lala.. Little girl! I love these new songs!  @HiPPiEHO Iï¿½ve answered u ^^ Love to all you freaky twitter guys ;D
1753516468,happiness,man only thing i would chng about vegas is those british boys wayyyy to hot
1753516572,happiness,"Roast was yummy, I think mum was impressed!!!"
1753516640,happiness,I love being in charge
1753516806,happiness,"barely awake, eating breakfast.. marathon morning!   Good luck to all the racers, and happy Mother's Day!"
1753517092,happiness,@FindingCeej hala! you're finally here
1753517097,happiness,"@punnie I don't use it, but I heard that PowerShell is nice"
1753517310,happiness,I think im becoming obsessed with MGMT- kids  &lt;3
1753517342,happiness,its ok @samcarterrules saw u with joey thought u looked interesting like the same things on  #SanctuarySunday
1753517374,happiness,i dyed my hair back to super black again!
1753517444,happiness,Tiesto in Vicky Park - how excellent
1753517547,happiness,@TheSUPERGIRL Extremely excited! i'm 15 days behind you
1753517604,happiness,watching merlin omg he is cute
1753517684,sadness,@greggrunberg just showin some love to ya. and i'm really gonna miss Greg Beeman's directing next season. ya'll's commentaries r so funny
1753517807,happiness,F1 &amp; Star Trek...what a great Sunday
1753517974,sadness,@princ3sskrys10 lmao I've never met anyone who liked caramel this much
1753518217,sadness,@fayewhitaker shame Freud can't follow up on those implications
1753518222,sadness,"Chris Pine, Zachary Quinto, and Leonard NImoy on SNL tonight was quite possibly the most fun I've had geeking out in a long time."
1753518259,happiness,"good day to all of you!! Another lindy day today! Level A, B, FREE tester at 20:00 (Olympiou Diamanti 25, 6th floor, Thessaloniki) !!"
1753518335,happiness,@Tegs03 bahah that would be really funny she would be really cut haha
1753518359,sadness,"@giblahoj Oh! It's not the mothers day in France, but in Germany and in the USA that is it"
1753518658,happiness,&amp;&amp;the night continues!  w/ my fav mazie; kristina; ericka &amp;&amp; robin!
1753518699,happiness,chilling
1753519135,happiness,"@thirtysix Funnily enough, Roland is President of my social club!"
1753531702,happiness,Greys Anatomy is so fuckn awesome atm!!
1753531805,happiness,"Still in bed enjoying the spring  sunshine streaming in the window, woke at 5am rigid, extreme pain and exhausted but i'm positive today"
1753532131,happiness,Wishing @Blacksocialite a Happy Mothers Day
1753532327,happiness,@chelsea_playboy yehh just signed
1753532508,happiness,"@angryfaggot, Decaf? I can do some teas late but never coffee- Id fly around the room. Justin Timberlake hosted. FUNNY sketch w/ Samberg"
1753532677,happiness,"@hollywoodtv alison is great around miley love to meet her, when you see her can you tell her to give a shoutout to @brad92190  #1 fan"
1753532889,happiness,@MyCaribbeanFood enjoy and congrats! thanks for the recipe we'll do it tomorrow morning.
1753533124,happiness,http://snipurl.com/hq0n1 Just printed my mom an Amazon gift card  for Happy Mothers Day talk about last minute.
1753533268,happiness,@mr_trick It's all good  The next 6 months are going to be awesome.
1753533339,happiness,good morning everyone! hope you al have a lovely sunday!  (and i do hope it doesnt rain tomorrow :|)
1753533426,happiness,getting ready to leave school on wednesday
1753533682,happiness,"Efteling was great, had a nice time with family, had dinner.. forget my keys in the car  hmmm! Bless the ANWB! Back in Germany now"
1753533774,happiness,Just woke up. Gonna have a shower and go to Nan's for Mother's day lunch. Happy Mother's day
1753534398,happiness,Aly &amp; AJ new album this summer. YAY!
1753534672,happiness,im exploring my home xD (back from vacation!) Nice to be @ home!
1753534690,happiness,is about to eat a hot link torta!!
1753534694,happiness,@laingrithdz Thanks a lot! You're very kind!  I just got back from a nice drive in the 500. Such a fun car to drive  Have a nice day!
1753534794,happiness,Mornin world! Hmmm... I was supposed to be up early. Oh well!
1753534800,happiness,@vieirasboots - all is fine  thanks! you guys dont have any quakes there?
1753534888,happiness,i miss mcfly last night so much!! i was front row centre  danny was making me laugh so much LOL
1753534943,happiness,"@adneonheart oh my god, i finally found someone online! haha"
1753535169,happiness,Proud 2 B a trekkie . The new Star Trek movie RUUULLZZZ
1753535317,happiness,@Takaki_I Yeah poor Yao! Hope u had fun looking at the Lakers JerseyZ haha! Enjoy ur time buddy !
1753535589,happiness,yays poker win!  that and sketchy student decided to show up today. lawl
1753535604,happiness,the globe theatre rocks.......nothing better than romeo &amp; juliet as it was supposed to be watched
1753535630,happiness,the sun is shinning! im off out!!
1753535660,happiness,rsvp-ed qiuqiu's wedding invitation
1753548039,sadness,fighting with mum on mothers day
1753548433,happiness,@oohnoo that's great!! weee!! visitors!
1753548456,happiness,@andyclemmensen have you seen the game on the website?! awesomness!!! go on msn!
1753548620,happiness,@andyclemmensen have you seen the game on the website?! awesomness!!! go on msn
1753548791,happiness,"I'm at Cobra, Mexican bird flu hub/gay bar, and hate when they play the 80's mix. Oh shit, FREEZE FRAME"
1753548792,happiness,@andyclemmensen have you seen the game on the website?! awesomness!!! go on msn!
1753549039,happiness,"just came back from seeing the boat that rocked, it was an amazingly cool movie, definitely getting it on DVD once its out"
1753549042,happiness,goodnight all in the twitterverse
1753549358,happiness,@_NyLana_ An! Happy Mother's Day!
1753549553,happiness,good morning folks!   what ya gonna do today? it's mothers day
1753549614,happiness,"One for the Mum's - HAPPY MOTHERS DAY! &amp; a special mention 4 one of our newest members: @Holly_Jane, Hope @DHughesy was good 4 u &amp; 2 u"
1753549897,sadness,Mmmm Ham  Yummy! I have hat hair...Stupid Deli ._.
1753550086,sadness,Strange day  I forget all what i can
1753550283,happiness,Having a cup of tea  I have a cold so it's tasting really good!
1753550351,happiness,"yesterday was fun.. 1st concert of the year [i know, i'm late xD].. buena vista social club live FOR FREE.."
1753550431,happiness,"Headed home, see yall in the A.M. Tweets"
1753550464,happiness,"still working on my mom's mothers day gift....shh, its a slideshow"
1753551236,happiness,"@spanglegluppet *laughs* I'm glad that you have self confidence - it's a wonderful trait to have  I'll applaud extra loud for it, okay?"
1753551351,sadness,"@askfrasco ooh,,, am fine, how about ya??? I know toooo late,,, sorry for dat...."
1753551466,happiness,"@GeekySteph also, try Friendly Fires if you haven't already heard them. great stuff  AND Florence and The Machine. Great, great music"
1753552215,happiness,had a cool lil night. Now at Berrie's about to eat pizza waitin for @NOEL4PRESIDENT
1753552239,happiness,@xoJennyPennyxo I like too  how are you?
1753552270,happiness,the sun is shining and i'm off for a driving lesson
1753552527,happiness,"has done the ChocoSlam with his brother. As usual, there were some failures.  I finally burnt my tongue. HAHAHAHA! Stupid me."
1753565976,happiness,"Watching videos on Facebook makes me feel like the biggest creep. Which I guess I am. Also, tweet #200! Woohoo!"
1753565993,happiness,"Paul Scanlon sharing from God's Word this morning, he's sounding a bit hoarse perhaps a touch of *#cold*? It won't hold our Pastor back"
1753566062,happiness,"@noxhanti  LOL --&gt; don't mention it, my pleasure!!"
1753566139,happiness,munchin BACON BUTTIES! woohoo!!  my faves!!!
1753566175,happiness,Here's @Euan and @stoweboyd at our evening drink on Thursday night in London.  http://twitpic.com/4wrrp
1753566298,happiness,Eating a dillybar from DQ! Yuuum
1753566595,happiness,@rv109creek ay buti pa kayo!!!! uy thank you!!
1753566665,happiness,just got the bouquet of flowers for my mom  HEHEHE SWEET )
1753566680,happiness,@gnomeangel Yep!!
1753566708,happiness,Home from work. A few hours of sleep then putting some miles on the new bike.
1753566837,happiness,"@OhaiGabriella O: aw, frank  i like that movie, it's cool. i don't fully understand, but i think that's cool (:"
1753566927,happiness,@achurches why yes ... a bag of goodies  lol
1753566977,happiness,@BrianMcnugget rofl that's what we like to hear
1753567125,happiness,This is for all of you ppl! The 1 year Anniversary Video. http://is.gd/ysbs more to come after the break
1753567138,happiness,http://snipurl.com/hq0n1 Just printed my mom an Amazon gift card  for Happy Mothers Day talk about last minute.
1753567225,happiness,@telesilla Indeed. Thanks for sharing that! Now I can go to sleep giggling. Night!
1753567400,sadness,my shoes taken off and my slippers put on my feet!
1753568098,happiness,Good Morning  i ate pizza for breakfast
1753568258,happiness,"I love waking up and thinking it's a weekday, but then realizing it's the weekend."
1753568400,happiness,"@sethu_j 4ever, it was in she's the man aswell  I love them now. I want gossip girl too! Have decided summer = spending lots."
1753568411,happiness,"@FlissTee Oh, fabulous ta.  I'm with the coffee too, obviously, although my cup is not large enough to embrace which is its deficiency."
1753568418,happiness,"@Lee_bandoni Ok, see you at da climbing"
1753568466,happiness,Just got home. So glad I decided to go out. Yay for new friends. Yay for a hug from my crush. Happy
1753568601,happiness,good morning twitterworld!  slept too less..
1753568602,happiness,if u have a friendster add me!!!!!!!!!        my email adress      add me  loco_crime_1st@yahoo.com        add me leave some comment
1753568643,happiness,@moonfrye Happy Mothers Day
1753568701,happiness,"Perfect night. Best month of my life so far!! You my boo, @RyanFeero"
1753568747,happiness,@dougiemcfly hey cant wait 4 u guys 2 come over 2 jersey woop.... hope ur lookin 4ward 2 it coz we r  x
1753568771,happiness,@devyra hahahaha definitely!  still writing?
1753568832,happiness,Yay! Go wyattt your totally amazing'!'! Im So happy for you.  yay
1753568833,happiness,"@JayJager well donkey has his own appeal, for sure."
1753568868,happiness,Had the best night I've had in a while.
1753568914,happiness,@brgd oh cool you are coming to berlin    ! ! !
1753569208,happiness,@ParentByNature that is so lovely
1753569388,happiness,up and reading the (maltese) sunday newspaper over coffee... Aaaah.. Glorious Sundays
1753582208,happiness,Finally going home! Its been a long night.. Ready to crash and have awesome dreams
1753582297,happiness,"a surprisingly good day, now its time to sleep. hopefully sweet dreams await me"
1753582320,happiness,Goooood beer tiiiimes
1753582401,happiness,she is only 2 years and she's the funniest thing when she is dancing! she's sooo happyyyy!
1753582411,happiness,meeting up with strangers. lol. alone in vegas. amazing.
1753582466,sadness,@OhaiGabriella i hate it. it should just be english all day everyday
1753582745,happiness,@Storm_Crow Morning!
1753583221,happiness,@frama_c Oh yeah. Point taken
1753583671,sadness,@AlanCarr Quaver Sandwiches  and tea.
1753583944,happiness,@russellburnham  nice one
1753584551,sadness,@ficklampa Hehe it's an option if the (advertising) world wasn't such a mess! So I might in future! We're on same time yes. Lï¿½get i dï¿½g?
1753584600,happiness,@JfB57 good morning
1753584985,happiness,I have Vampire Knight  music!!!  I feel very special..
1753585221,happiness,@Jadeyyg http://twitpic.com/4wrxq - whens your little gingg getting twitter ? from g + j
1753585327,happiness,"@sentimentalizzy lady in the water is pure bs, but i remember enjoying his other films."
1753585586,happiness,doing some DIY- I'm dying mg clothes black again...save some money
1753585696,happiness,@musicalmover @shotbeak got my grubby paws on a live recording of paramore. you have to hear. its better than chocolate
1753585798,happiness,Guten Morgen/ Good Morning/
1753598709,happiness,"somebody smuggle me to sydney, i'll be your slave for eternity"
1753598711,happiness,Had fun 2nite...i was pleasantly surprised
1753598933,happiness,I'm still at the mothers day lunch at my uncles house. Having a nice time!
1753598987,happiness,http://twitpic.com/4ws3m - I love family guy  2 hours of work to go..
1753599198,happiness,@camilleprats Happy Mother's Day!
1753599270,sadness,@GabrielSaporta heard you slutted it up! I'm totally jealz~ I missed it. Maybe next time!
1753599559,sadness,Stop Everything! Are YOU extremely UNCOOL &amp; I don't know? IDENTIFY yourself NOW! Don't be shy let me know so I can UNfollow! Thank you!x
1753599659,happiness,Out for ultimate training. looking forward to the sunset!
1753599661,happiness,@MandyPandy32 Thanks hon!! Project Bra starts today!
1753599755,happiness,looks like yet another beautiful day in London
1753599796,happiness,@sweetlilmzmia Thanks for the song! Youï¿½re awesome.  I can sing along all day!
1753599838,happiness,can't be arsed to get out of bed  hello sunshine
1753600179,happiness,@natsnapper Thanks   Our little girl just loves animals so all the 'oohs' and 'aahs' were very cute!
1753600331,happiness,"going to head to bed now finally...goodnight! Hopefully my dreams will consist of ravishing things, such as: Zachary Quinto."
1753600483,sadness,i believe only my black personality can explain how i feel... that boyfrann of mines gots me sprung
1753600697,sadness,Really tired this sunday morning  xxx
1753600998,happiness,"@Jonas_babe woo! im getting mine on monday,cant wait  x"
1753601260,happiness,had a shitload of fun with her friends
1753601522,happiness,Listening Maroon 5 .... &quot;Songs About Jane&quot; is one of my favourite albums in time
1753601551,happiness,@mitchalbom. very much enjoyed your &quot;whats in a name&quot; article
1753601930,happiness,just had cheese on toast with ham (: about to get ready to go to LONDON!
1753601963,happiness,@f_nadzirah thanks!
1753615107,happiness,@timz_twitz lol...hiiii yourself. Maybe lay off the patron and down a bottle of water!
1753615317,happiness,sooo pleased the sun is shining today! garden here I come
1753615410,happiness,"@Misstaken77 did you go out last night???? My Girls' Night In was fab, everyone made an effort dressing up"
1753615446,happiness,"@sarahfloss went with john grisham instead... she was very pleased &amp; never suspected a thing, lol. hope tomorrow is a better day for you"
1753615512,happiness,14 days until Boyzone
1753615666,happiness,is in a good mood
1753615700,happiness,"What a perfect sunday morning!! Sun is shining, i feel so good - time for a perfect breakfast !!"
1753615850,happiness,@geehall1 LOL! I had a peek at http://geehall.blogspot.com it's coming along nicely  I totally understand about leaving the set quiet too.
1753616289,happiness,@NovaWildstar  Damn right!
1753616330,happiness,"OMG i'm so happy as now,thanks to Micheal Sheen (aka Aro)  i know that the photoshoot for the volturi has been done!!! happies!!"
1753616384,happiness,just joined twitter thanks to my M&amp;M!
1753616457,happiness,"Reading my book in the sunshine, goona be a good day"
1753616459,happiness,@bbrownnewcolleg congratulations!
1753616961,happiness,@affascinare hehee!! yea its supposed to sound mean.. hahhaa
1753617036,happiness,"awesome milkshakes, i had areo mint,. we just blended it up, it was like a lumpy smoothie  so then we did some more chattering and ..."
1753617091,happiness,"@saltyshutter cool beans, yeah man - no prob at all"
1753617123,happiness,"@britneyspears thanks for following me, hope all is well and cant wait to see you in australia when ya come."
1753617156,happiness,"@DougieMcfly Haha dude, we have the same b-date :p I'll wish u ur b-day the 3oth November. I'll also turn 16  Can u reply to me please ?"
1753617164,happiness,Happy mother's day @mrskutcher
1753617185,happiness,@tkpleslie Have a friend that calls me &quot;Mother Earth&quot; when ever he seems me. Nurturing is second nature to some. (me) Have God Babies.
1753617188,happiness,Happy mothers day to all u milfs out there.
1753617398,happiness,"@JasonBradbury Not addicted, just sociable."
1753617422,happiness,"@RODSMACK_10k much appreciated!  yeah, it sure is a challenge and a great reward. wouldn't trade it for anything."
1753617440,happiness,@novahalle i love everrything from breadtalk  i would eat the whole place if i could
1753617473,happiness,@bugmum oh and twas my very brilliant idea if I do say so myself  what can I say i'm an ideas woman
1753617499,happiness,Boarding the USS Enterprise.. Warp speed ahead!   #fb
1753617529,happiness,"@victorglenn saw your pics, so awesome!"
1753617731,happiness,"@iamkhayyam Haha, i came home from a long night out, and all i saw on Tweetie was Khayyam Wakil. I usually don't announce and shit - LOL"
1753617741,happiness,"@fixxatedstar Aww, thank you Soulmate! Haha."
1753617789,sadness,"@emilyhall92 awww bless him  i am indeed coming, 68 days woooo! are you?"
1753618042,sadness,@shortword ah cool yeah i can see that . really handy thanks
1753618274,happiness,I like @catep36 already  (new follower to join in midst of zombies mayhem)
1753618288,happiness,@LittleFletcher hey ive seen the musical live its funny lol
1753618346,sadness,Gatorade first thing in the morning = yumyum  feeling shattered but must arise and revise for IT tomorrow.
1753618400,happiness,"just came back home from NE gig, another fun night skankin...what a workout!"
1753618450,happiness,"Hi, i was just getting up now so i tought i could write something. Today i'm gonna go shopping! Soo fun, isn't it?"
1753631027,happiness,@Sera030 heya  40 hour famine starts on may 22nd - are you gonna take part?
1753631087,happiness,"At the avenue, raining  so cool"
1753631178,happiness,@wp101 Cheers! will do
1753631617,sadness,"@Parsnipzilla ohtays, it all makes sense now... Cool"
1753631640,sadness,need to push diet to last level. Not too good last week lost 1 lb. . Better than a gain
1753631708,happiness,@newtoid oh jealous. Though you're missing the fried potato bread
1753631743,happiness,"@NovaWildstar Nothing of the sort! Nevertheless, I shall now go out and share my magnificence with the wider world!"
1753631765,happiness,"@LJsBaby Hahaha...gutted !! it's his birthday soon,so he'll have to wait until then. haha"
1753631935,happiness,"@sallyLFC I did my best, it is Sunday after all"
1753631983,happiness,"coraline was scary yesterday, didn't puke luckily.  ahaa. 1 week &amp; 1 day till i'm 14 baby"
1753631998,happiness,"@louiiseeeeee LMFAO. omgosh when i first heard that song with you,i felt like i was gonna pee myself, OMGOSH THE WALTZER MAN!  lol xoxo"
1753632104,happiness,"@BridgetSupple  you have been busy, have a lovely time"
1753632141,happiness,@SamBennington hey Samantha welcome  and happy mother's day!!
1753632242,happiness,@mbrevoort Thanks - that works a treat  Need to post that xml really though - thinking about how to emulate rails' ActiveResource
1753632437,happiness,On our way to take photos at the park
1753632479,happiness,"wooo am recovering from running race for life yest!!! i managed 36 mins 44secs, not bad for absolutley no trianing"
1753632531,happiness,bought awesome shooeessss
1753632657,happiness,Is off to watch arsenal v chelsea today
1753632790,happiness,"@JeffTracey forward to starting teaching new students all about hypnosis, will have plenty of laughs I'm sure"
1753632863,happiness,@bluevolvic  awesome   I'll have to keep a look out for it!
1753633295,happiness,"Omg,... just had the best roast ever! but now im full haha,.."
1753633455,sadness,"@queetsss thanks babe. I guess I will find the right person one day, til then I'm better off alone"
1753633549,happiness,finally home!! tomorrow is day 2 of &quot;Amazing&quot;.
1753633738,happiness,@Serenity265 Thanks hun! Next time we'll all go again
1753633764,happiness,"@SubClub I was, I took your advice and it was most enjoyable  I am too small to be out alone or I would've just come over lol"
1753633886,happiness,"Off to the Dream World to battle the evil Spork Horde.  Later, folks."
1753634090,happiness,"@Jamie_127 good morning  one m,ore day YAY! #TwitterTakeover"
1753634162,happiness,"yay playing scattegories and being random with Joel, May &amp; Sherman"
1753634195,happiness,went to church with @JessAttack t'was different lol
1753646944,happiness,@clairemaxwell i know that feeling way too well - have a nice walk
1753646975,happiness,watching americas next top model yah haha
1753647102,happiness,"@wendy_fred6 It's REALLY cool! No, I'm on a PC now, I don't have a Mac  well I do but it's ooooooooold  I do have an iphone tho"
1753647128,happiness,My phone is ultra fast now with all the latest firmware updates installed!
1753647156,happiness,had an amazing night with the girls
